x;y
120;-120
120;-120
120;-120
120;-118
120;-115
120;-113
120;-108
120;-105
120;-102
120;-97
120;-87
120;-83
120;-78
120;-74
120;-69
120;-67
120;-64
120;-62
120;-56
120;-52
120;-49
120;-43
120;-39
120;-37
120;-34
120;-32
120;-27
120;-24
120;-22
120;-19
120;-14
120;-11
120;-9
120;-6
120;-1
120;0
120;3
120;5
120;9
120;11
120;13
120;15
120;19
120;21
120;23
120;25
120;29
120;31
120;33
120;34
120;37
120;38
120;40
120;40
120;40
120;40
120;40
120;40
120;44
120;46
120;48
120;50
120;54
120;56
120;58
120;60
120;64
120;64
120;64
120;64
120;64
120;64
120;66
120;69
120;71
120;72
120;74
120;75
120;75
120;75
120;75
120;75
120;75
120;75
120;75
120;75
120;76
120;79
120;82
120;86
120;92
120;94
120;94
120;94
120;94
120;94
120;94
120;94
120;94
120;94
120;94
120;94
120;99
120;102
120;105
120;107
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;110
120;112
120;114
120;115
120;119
120;121
120;121
120;121
120;121
120;121
120;121
